Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster_ID,Cluster_Name
Saint Vincent and the Grenadines,VCT,2009,9.536525,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2010,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2011,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2012,10.427528,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2013,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2014,10.8131485,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2015,0.0,0.0,19.77066,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2016,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2017,22.655188,15.202189,0.0,15.202189,2,Elevated Leukemia & Brain Cancer
Saint Vincent and the Grenadines,VCT,2018,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2019,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2020,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2021,24.172106,0.0,0.0,0.0,0,Standard/Lower Rate
Saint Vincent and the Grenadines,VCT,2022,12.135922,0.0,0.0,0.0,0,Standard/Lower Rate
Sao Tome and Principe,STP,1984,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Sao Tome and Principe,STP,1985,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Saudi Arabia,SAU,2021,1.2848145,0.4458699,0.37155825,0.28041017,0,Standard/Lower Rate
Saudi Arabia,SAU,2022,1.9242747,0.49535215,0.54302275,0.14447771,0,Standard/Lower Rate
Saudi Arabia,SAU,2023,2.084048,1.0521317,0.6763703,0.16593173,0,Standard/Lower Rate
Serbia,SRB,1998,4.1675434,1.9738538,0.9508324,0.5433328,0,Standard/Lower Rate
Serbia,SRB,1999,2.9867558,2.6272597,1.0070835,1.4047706,0,Standard/Lower Rate
Serbia,SRB,2000,5.032735,1.5498132,0.7044605,0.7252368,0,Standard/Lower Rate
Serbia,SRB,2001,3.1184845,2.2102377,1.0069784,0.34840292,0,Standard/Lower Rate
Serbia,SRB,2002,3.3965392,1.7038924,1.1796178,0.0,0,Standard/Lower Rate
Serbia,SRB,2003,2.545872,1.5767856,0.8787308,0.4249307,0,Standard/Lower Rate
Serbia,SRB,2004,3.2966309,1.764213,0.8821065,0.2940355,0,Standard/Lower Rate
Serbia,SRB,2005,2.3810713,1.4617804,0.4426705,0.32574883,0,Standard/Lower Rate
Serbia,SRB,2006,2.417754,1.9318848,1.1888522,0.27453822,0,Standard/Lower Rate
Serbia,SRB,2007,2.4665353,1.356243,1.047542,0.27370116,0,Standard/Lower Rate
Serbia,SRB,2008,2.2744617,2.5949051,0.7529746,0.34069344,0,Standard/Lower Rate
Serbia,SRB,2009,3.6419258,1.5121295,0.8212507,0.0,0,Standard/Lower Rate
Serbia,SRB,2010,3.216839,1.6658312,1.3629528,0.36013585,0,Standard/Lower Rate
Serbia,SRB,2011,3.118294,1.2820616,0.8012885,0.2811168,0,Standard/Lower Rate
Serbia,SRB,2012,2.8527334,1.4575607,1.3169273,1.5165532,0,Standard/Lower Rate
Serbia,SRB,2013,3.1314318,1.3110971,0.73945904,0.2899576,0,Standard/Lower Rate
Serbia,SRB,2014,3.9520893,1.6413451,1.0444924,0.0,0,Standard/Lower Rate
Serbia,SRB,2015,0.560469,1.8349389,0.6672505,0.2974535,0,Standard/Lower Rate
Serbia,SRB,2016,2.2488778,1.1744809,1.0592483,0.30051056,0,Standard/Lower Rate
Serbia,SRB,2017,2.8519034,0.60782605,1.3676087,1.5509166,0,Standard/Lower Rate
Serbia,SRB,2018,2.8995173,1.5356678,0.84517425,0.33806968,0,Standard/Lower Rate
Serbia,SRB,2019,1.7647059,1.0191723,1.158319,0.38610634,0,Standard/Lower Rate
Serbia,SRB,2020,2.6786191,1.5359935,0.8533297,0.0,0,Standard/Lower Rate
Serbia,SRB,2021,3.006931,1.2008241,0.6861852,0.0,0,Standard/Lower Rate
Serbia,SRB,2022,1.5441345,1.3948461,0.34871152,0.0,0,Standard/Lower Rate
Serbia,SRB,2023,3.4050245,0.3997026,0.6413751,0.0,0,Standard/Lower Rate
Seychelles,SYC,1985,0.0,0.0,12.658228,0.0,0,Standard/Lower Rate
Seychelles,SYC,1986,12.987013,0.0,0.0,0.0,0,Standard/Lower Rate
Seychelles,SYC,1987,0.0,0.0,0.0,12.345679,0,Standard/Lower Rate
Singapore,SGP,1979,4.449838,1.8785223,2.8490028,1.2523482,0,Standard/Lower Rate
Singapore,SGP,1980,3.820034,0.0,2.6797678,0.63653725,0,Standard/Lower Rate
Singapore,SGP,1981,5.694262,1.0775862,1.9361085,1.0775862,0,Standard/Lower Rate
Singapore,SGP,1982,7.5555553,0.0,5.191257,0.0,0,Standard/Lower Rate
Singapore,SGP,1983,7.542147,2.4993057,2.9732409,0.8331019,0,Standard/Lower Rate
Singapore,SGP,1984,6.21118,1.6842105,4.008016,0.83542186,0,Standard/Lower Rate
Singapore,SGP,1985,4.919499,1.5568241,3.352892,0.6053269,0,Standard/Lower Rate
Singapore,SGP,1986,4.587156,1.112347,2.9932652,0.6038647,0,Standard/Lower Rate
Singapore,SGP,1987,6.12341,1.3881177,3.7537537,1.3881177,0,Standard/Lower Rate
Singapore,SGP,1988,1.9900497,1.6680567,2.46063,0.0,0,Standard/Lower Rate
Singapore,SGP,1989,4.5638947,0.9896091,3.3428845,1.9792182,0,Standard/Lower Rate
Singapore,SGP,1990,4.0302267,1.305483,2.0949721,1.9455253,0,Standard/Lower Rate
Singapore,SGP,1991,3.4808552,1.9436346,4.0920715,0.5399568,0,Standard/Lower Rate
Singapore,SGP,1992,6.4324594,1.109878,3.2314193,0.5060729,0,Standard/Lower Rate
Singapore,SGP,1993,5.3217225,1.3066202,2.8310103,0.0,0,Standard/Lower Rate
Singapore,SGP,1994,3.8647344,0.94854164,1.0617965,0.0,0,Standard/Lower Rate
Singapore,SGP,1995,6.6793895,0.92785895,1.2091899,0.43365133,0,Standard/Lower Rate
Singapore,SGP,1996,5.253104,1.1345587,1.8465326,0.45382348,0,Standard/Lower Rate
Singapore,SGP,1997,2.3992321,2.2150624,1.6109545,0.5060729,0,Standard/Lower Rate
Singapore,SGP,1998,4.195804,1.5466195,1.6080402,0.0,0,Standard/Lower Rate
Singapore,SGP,1999,2.6292725,0.67069083,0.4471272,0.39047247,0,Standard/Lower Rate
Singapore,SGP,2000,3.8249044,1.1325028,1.3590034,0.0,0,Standard/Lower Rate
Singapore,SGP,2001,2.8340082,0.45945325,1.6080863,0.0,0,Standard/Lower Rate
Singapore,SGP,2002,2.7163367,1.1531365,1.3837638,0.0,0,Standard/Lower Rate
Singapore,SGP,2003,4.2000766,1.1726079,0.46904317,0.39824772,0,Standard/Lower Rate
Singapore,SGP,2004,3.8314176,0.5800464,1.23406,0.0,0,Standard/Lower Rate
Singapore,SGP,2005,1.1402508,1.2242899,1.3531799,0.6002401,0,Standard/Lower Rate
Singapore,SGP,2006,4.971319,0.7475704,2.4989588,0.7475704,0,Standard/Lower Rate
Singapore,SGP,2007,3.9169605,0.63371354,0.7743934,0.0,0,Standard/Lower Rate
Singapore,SGP,2008,1.1820331,1.3157895,0.7662835,0.6393862,0,Standard/Lower Rate
Singapore,SGP,2009,2.0112631,0.61484355,0.45146728,0.61484355,0,Standard/Lower Rate
Singapore,SGP,2010,3.2746623,1.5902464,0.7951232,0.0,0,Standard/Lower Rate
Singapore,SGP,2011,1.6632017,0.4805382,0.4805382,0.0,0,Standard/Lower Rate
Singapore,SGP,2012,2.1431632,1.9460661,0.48473096,0.48473096,0,Standard/Lower Rate
Singapore,SGP,2013,3.9780061,1.0282803,0.48613542,0.0,0,Standard/Lower Rate
Singapore,SGP,2014,0.0,0.0,0.0,0.0,0,Standard/Lower Rate
Singapore,SGP,2015,2.33222,0.7731421,0.6710689,0.0,0,Standard/Lower Rate
Singapore,SGP,2016,1.445818,0.5649255,1.0291533,0.0,0,Standard/Lower Rate
Singapore,SGP,2017,2.4242072,0.7727418,0.6481764,0.0,0,Standard/Lower Rate
Singapore,SGP,2018,0.9683823,2.5117297,0.502346,0.0,0,Standard/Lower Rate
Singapore,SGP,2019,0.0,0.8567439,0.0,0.0,0,Standard/Lower Rate
Singapore,SGP,2020,3.391588,0.57408744,0.0,0.0,0,Standard/Lower Rate
Singapore,SGP,2021,2.00007,1.3022473,0.68108755,0.0,0,Standard/Lower Rate
Singapore,SGP,2022,1.9764897,0.49662295,0.6848752,0.0,0,Standard/Lower Rate
Slovakia,SVK,1992,4.7166314,1.4806826,2.181828,0.6169511,0,Standard/Lower Rate
Slovakia,SVK,1993,4.3368106,1.5115901,1.2512757,0.9530708,0,Standard/Lower Rate
Slovakia,SVK,1994,3.762169,1.5205965,1.2500347,0.48006645,0,Standard/Lower Rate
Slovakia,SVK,1995,2.91487,1.5690192,1.8531718,0.5230064,0,Standard/Lower Rate
Slovakia,SVK,1996,2.7193928,1.2171785,1.3524204,0.35576427,0,Standard/Lower Rate
Slovakia,SVK,1997,3.4531977,1.2577175,1.3974639,0.55898553,0,Standard/Lower Rate
Slovakia,SVK,1998,3.754987,1.4446691,1.2612329,0.5778677,0,Standard/Lower Rate
Slovakia,SVK,1999,3.8406146,2.0911129,1.6430172,0.4480956,0,Standard/Lower Rate
Slovakia,SVK,2000,3.4467223,1.0815772,1.1826922,0.0,0,Standard/Lower Rate
Slovakia,SVK,2001,3.2197425,2.109723,1.7706181,0.44039866,0,Standard/Lower Rate
Slovakia,SVK,2002,3.7972953,1.0645235,1.6499048,0.30768472,0,Standard/Lower Rate
Slovakia,SVK,2003,3.8860304,1.0449795,0.8708162,0.5734186,0,Standard/Lower Rate
Slovakia,SVK,2004,2.9378693,1.7820476,0.9900265,0.9574188,0,Standard/Lower Rate
Slovakia,SVK,2005,2.7856007,1.417004,0.60728747,0.60728747,0,Standard/Lower Rate
Slovakia,SVK,2006,2.9286351,1.0261294,1.2934268,1.8542556,0,Standard/Lower Rate
Slovakia,SVK,2007,2.1548939,1.0368217,0.82945734,0.0,0,Standard/Lower Rate
Slovakia,SVK,2008,2.9132342,1.1218749,1.482003,0.0,0,Standard/Lower Rate
Slovakia,SVK,2009,3.716731,1.8795383,0.83535033,0.0,0,Standard/Lower Rate
Slovakia,SVK,2010,3.1310556,1.2417861,1.2417861,0.4139287,0,Standard/Lower Rate
Slovakia,SVK,2012,1.459862,1.1239427,1.2554353,0.4302093,0,Standard/Lower Rate
Slovakia,SVK,2013,1.8672218,0.9859444,1.4218886,0.73679614,0,Standard/Lower Rate
Slovakia,SVK,2014,2.6503806,1.1750973,0.5875487,0.0,0,Standard/Lower Rate
Slovakia,SVK,2016,2.6557,1.3582791,0.87328386,1.7484504,0,Standard/Lower Rate
Slovakia,SVK,2017,1.5006734,1.1540426,0.38468087,0.0,0,Standard/Lower Rate
Slovakia,SVK,2018,2.2138383,0.6862841,1.0294261,0.0,0,Standard/Lower Rate
Slovakia,SVK,2019,2.169123,0.95035803,0.5134599,0.0,0,Standard/Lower Rate
Slovakia,SVK,2020,2.4707308,0.68966705,0.0,0.3788833,0,Standard/Lower Rate
Slovakia,SVK,2021,2.8038497,1.1311321,0.6793547,0.34120727,0,Standard/Lower Rate
Slovakia,SVK,2022,2.434588,0.94248307,0.6830589,0.0,0,Standard/Lower Rate
Slovakia,SVK,2023,3.1005187,0.7562116,1.9532013,0.0,0,Standard/Lower Rate
Slovenia,SVN,1985,6.1643834,1.9788918,1.3192612,0.0,0,Standard/Lower Rate
Slovenia,SVN,1986,3.3670034,3.7243948,1.4129283,0.0,0,Standard/Lower Rate
Slovenia,SVN,1987,0.6684492,0.6715917,0.78864354,0.0,0,Standard/Lower Rate
Slovenia,SVN,1988,1.9933555,1.3755158,0.6877579,0.80418175,0,Standard/Lower Rate
Slovenia,SVN,1989,3.960396,0.82101804,1.6420361,0.70621467,0,Standard/Lower Rate
Slovenia,SVN,1990,3.9499671,2.1802325,1.1574074,0.7267442,0,Standard/Lower Rate
Slovenia,SVN,1991,4.6511626,2.181501,2.181501,0.0,0,Standard/Lower Rate
Slovenia,SVN,1992,4.040404,2.0686803,1.8018018,0.7686395,0,Standard/Lower Rate
Slovenia,SVN,1993,4.8143053,1.3550136,1.3979497,0.0,0,Standard/Lower Rate
Slovenia,SVN,1994,3.5385704,0.80128205,1.4430014,0.0,0,Standard/Lower Rate
Slovenia,SVN,1995,1.4630578,4.145937,1.9900497,2.1536252,0,Standard/Lower Rate
Slovenia,SVN,1996,2.9585798,0.8250825,0.8250825,2.034588,0,Standard/Lower Rate
Slovenia,SVN,1997,5.376344,1.9065777,1.5682175,0.0,0,Standard/Lower Rate
Slovenia,SVN,1998,2.3419204,3.9421813,1.8467221,0.0,0,Standard/Lower Rate
Slovenia,SVN,1999,3.9840639,0.0,0.0,0.0,0,Standard/Lower Rate
Slovenia,SVN,2000,1.6432774,3.942285,0.0,0.0,0,Standard/Lower Rate
Slovenia,SVN,2001,1.6619025,2.0188358,1.0094179,0.0,0,Standard/Lower Rate
Slovenia,SVN,2002,0.8652989,2.605818,2.7729251,1.3864626,0,Standard/Lower Rate
Slovenia,SVN,2003,0.90775406,1.1954144,0.0,1.39268,0,Standard/Lower Rate
Slovenia,SVN,2004,0.94215184,1.0683304,3.365417,1.2110056,0,Standard/Lower Rate
Slovenia,SVN,2005,3.885117,1.830943,1.0802869,0.0,0,Standard/Lower Rate
Slovenia,SVN,2006,2.0050325,1.398484,0.0,0.0,0,Standard/Lower Rate
Slovenia,SVN,2007,3.0512612,4.13913,2.1721659,0.0,0,Standard/Lower Rate
Slovenia,SVN,2008,3.116009,0.0,1.2108883,0.0,0,Standard/Lower Rate
Slovenia,SVN,2009,1.0568143,4.4156446,1.1039112,0.0,0,Standard/Lower Rate
Slovenia,SVN,2010,0.0,4.0410104,1.2142701,0.0,0,Standard/Lower Rate
Slovenia,SVN,2011,2.1552188,0.0,1.6925725,0.0,0,Standard/Lower Rate
Slovenia,SVN,2012,4.3620024,1.0688556,1.0688556,0.0,0,Standard/Lower Rate
Slovenia,SVN,2013,3.284252,1.1189812,0.0,1.1189812,0,Standard/Lower Rate
Slovenia,SVN,2014,1.0952302,0.98640734,0.98640734,0.98640734,0,Standard/Lower Rate
Slovenia,SVN,2015,1.093159,0.0,1.5562103,0.0,0,Standard/Lower Rate
Slovenia,SVN,2016,2.1718357,1.0262725,1.162007,0.0,0,Standard/Lower Rate
Slovenia,SVN,2017,2.122624,2.7070436,1.0244169,0.0,0,Standard/Lower Rate
Slovenia,SVN,2018,1.0460032,3.081949,0.0,0.0,0,Standard/Lower Rate
Slovenia,SVN,2019,1.973866,0.0,1.4239335,0.0,0,Standard/Lower Rate
Slovenia,SVN,2020,1.8699628,1.5733826,5.254585,0.0,0,Standard/Lower Rate
Slovenia,SVN,2021,1.8750293,0.9218714,2.0231447,0.0,0,Standard/Lower Rate
Slovenia,SVN,2022,0.0,1.0760788,1.0760788,0.0,0,Standard/Lower Rate
Slovenia,SVN,2023,2.7523947,1.2940125,0.0,0.0,0,Standard/Lower Rate
South Africa,ZAF,1996,1.7544584,0.15418261,0.7323674,0.2120011,0,Standard/Lower Rate
South Africa,ZAF,1997,1.780978,0.14595038,0.48650125,0.1825768,0,Standard/Lower Rate
South Africa,ZAF,1998,1.9110032,0.1869672,0.5904227,0.20672703,0,Standard/Lower Rate
South Africa,ZAF,1999,2.2181845,0.20978671,0.5879696,0.18934615,0,Standard/Lower Rate
South Africa,ZAF,2000,1.7103791,0.24224336,0.56523454,0.20170431,0,Standard/Lower Rate
South Africa,ZAF,2001,1.7889519,0.18274954,0.5380959,0.2538188,0,Standard/Lower Rate
South Africa,ZAF,2002,2.0874097,0.2553487,0.46984163,0.23492081,0,Standard/Lower Rate
South Africa,ZAF,2003,1.5559807,0.15399325,0.45171353,0.2669216,0,Standard/Lower Rate
South Africa,ZAF,2004,2.3776236,0.33314753,0.65866125,0.23670639,0,Standard/Lower Rate
South Africa,ZAF,2005,2.4126325,0.34489876,0.52418363,0.24142912,0,Standard/Lower Rate
South Africa,ZAF,2006,1.7843038,0.33660847,0.6324159,0.13260333,0,Standard/Lower Rate
South Africa,ZAF,2007,1.6044472,0.23192203,0.5949304,0.30250698,0,Standard/Lower Rate
South Africa,ZAF,2008,1.7458173,0.17228776,0.53374785,0.18305576,0,Standard/Lower Rate
South Africa,ZAF,2009,2.4879892,0.29324642,0.576718,0.28347152,0,Standard/Lower Rate
South Africa,ZAF,2010,2.2321503,0.28836837,0.5286754,0.29296649,0,Standard/Lower Rate
South Africa,ZAF,2011,1.9050355,0.2862559,0.5082546,0.26505175,0,Standard/Lower Rate
South Africa,ZAF,2012,1.9045036,0.4359487,0.6283497,0.24911354,0,Standard/Lower Rate
South Africa,ZAF,2013,1.918893,0.19988476,0.745025,0.22380276,0,Standard/Lower Rate
South Africa,ZAF,2014,2.4230099,0.36668944,0.5992242,0.1696836,0,Standard/Lower Rate
South Africa,ZAF,2015,2.1885414,0.38820592,0.6881832,0.1669314,0,Standard/Lower Rate
South Africa,ZAF,2016,2.3262982,0.41981238,0.7958943,0.22739838,0,Standard/Lower Rate
South Africa,ZAF,2017,2.309731,0.40487614,0.5473657,0.14770186,0,Standard/Lower Rate
South Africa,ZAF,2018,2.5919948,0.34524515,0.5709913,0.19033043,0,Standard/Lower Rate
South Africa,ZAF,2019,2.4341507,0.42308503,0.56986964,0.15541899,0,Standard/Lower Rate
South Africa,ZAF,2020,1.8013219,0.2330478,0.3711502,0.215785,0,Standard/Lower Rate
South Korea,KOR,1985,4.8257375,0.32812706,2.9400184,0.2887518,0,Standard/Lower Rate
South Korea,KOR,1986,4.0703692,0.19950373,2.4688587,0.31172457,0,Standard/Lower Rate
South Korea,KOR,1987,4.0539894,0.38602844,2.3161707,0.29204753,0,Standard/Lower Rate
South Korea,KOR,1988,4.496714,1.2903053,2.2042716,0.058927517,0,Standard/Lower Rate
South Korea,KOR,1989,4.7709203,1.3973176,2.6713426,0.2561694,0,Standard/Lower Rate
South Korea,KOR,1990,4.795558,0.6043485,1.7006086,0.29514694,0,Standard/Lower Rate
South Korea,KOR,1991,3.8691435,0.4482619,2.125629,0.34704146,0,Standard/Lower Rate
South Korea,KOR,1992,4.339664,1.2925848,2.3028808,0.3862897,0,Standard/Lower Rate
South Korea,KOR,1993,4.341604,1.4080455,2.0136566,0.37850687,0,Standard/Lower Rate
South Korea,KOR,1994,4.5097795,0.97449565,2.436239,0.45679483,0,Standard/Lower Rate
South Korea,KOR,1995,4.5945387,0.98659134,2.077821,0.26907036,0,Standard/Lower Rate
South Korea,KOR,1996,4.2239227,0.71062684,1.9098096,0.38492286,0,Standard/Lower Rate
South Korea,KOR,1997,3.7328668,0.8663094,2.0409663,0.27898097,0,Standard/Lower Rate
South Korea,KOR,1998,4.048583,0.8784516,1.2737548,0.11712688,0,Standard/Lower Rate
South Korea,KOR,1999,3.3636165,0.8653691,1.5107291,0.112547435,0,Standard/Lower Rate
South Korea,KOR,2000,3.9284055,0.80781496,1.5128171,0.24968825,0,Standard/Lower Rate
South Korea,KOR,2001,3.921277,0.8461082,1.4695563,0.17812805,0,Standard/Lower Rate
South Korea,KOR,2002,3.7512124,0.9009591,1.2979919,0.24432789,0,Standard/Lower Rate
South Korea,KOR,2003,3.2301197,0.99683243,1.1234144,0.20511916,0,Standard/Lower Rate
South Korea,KOR,2004,2.9500318,0.772116,1.544232,0.229992,0,Standard/Lower Rate
South Korea,KOR,2005,3.19875,0.8920826,1.3552792,0.18870977,0,Standard/Lower Rate
South Korea,KOR,2006,2.9236298,0.7359304,1.2564665,0.3230914,0,Standard/Lower Rate
South Korea,KOR,2007,3.2660553,0.83944327,1.585615,0.2849468,0,Standard/Lower Rate
South Korea,KOR,2008,2.4869916,0.8295006,1.2731869,0.10578648,0,Standard/Lower Rate
South Korea,KOR,2009,2.222834,0.6986145,1.0379416,0.21952495,0,Standard/Lower Rate
South Korea,KOR,2010,2.4615066,0.66136,0.74403,0.16534,0,Standard/Lower Rate
South Korea,KOR,2011,2.4123948,0.721311,0.97589135,0.16972023,0,Standard/Lower Rate
South Korea,KOR,2012,2.4675794,0.94224066,0.8994115,0.1705487,0,Standard/Lower Rate
South Korea,KOR,2013,2.1547365,0.90440744,0.71060586,0.119018614,0,Standard/Lower Rate
South Korea,KOR,2014,2.2698624,0.69482553,0.71653885,0.1302798,0,Standard/Lower Rate
South Korea,KOR,2015,1.5251831,0.6094523,0.71828306,0.2396871,0,Standard/Lower Rate
South Korea,KOR,2016,1.9994506,0.6111726,0.9604141,0.21571048,0,Standard/Lower Rate
South Korea,KOR,2017,2.0032222,0.71142715,0.53357035,0.072669305,0,Standard/Lower Rate
South Korea,KOR,2018,1.9707075,0.8702626,0.80155766,0.08545811,0,Standard/Lower Rate
South Korea,KOR,2019,1.429234,0.8742157,0.49617648,0.06239121,0,Standard/Lower Rate
South Korea,KOR,2020,1.9870548,0.5164748,0.47544473,0.13206798,0,Standard/Lower Rate
South Korea,KOR,2021,2.4710104,0.7770117,0.31063458,0.04425459,0,Standard/Lower Rate
South Korea,KOR,2022,1.7389114,0.9328906,0.53011394,0.20615542,0,Standard/Lower Rate
Spain,ESP,1980,6.198035,1.549883,2.278328,0.68194854,0,Standard/Lower Rate
Spain,ESP,1981,6.287787,1.3005139,2.521728,0.698324,0,Standard/Lower Rate
Spain,ESP,1982,5.714977,1.5585934,2.6950676,0.69811994,0,Standard/Lower Rate
Spain,ESP,1983,5.682509,1.303476,2.7907753,0.5514706,0,Standard/Lower Rate
Spain,ESP,1984,5.4973426,1.2421288,2.2772362,0.37953937,0,Standard/Lower Rate
Spain,ESP,1985,4.3410945,0.73040813,2.333743,0.5522598,0,Standard/Lower Rate
Spain,ESP,1986,4.37557,0.53916377,1.5988994,0.6135312,0,Standard/Lower Rate
Spain,ESP,1987,4.8284082,0.65920854,2.0164027,0.27473688,0,Standard/Lower Rate
Spain,ESP,1988,3.829761,0.7063238,1.6986512,0.5055509,0,Standard/Lower Rate
Spain,ESP,1989,4.372444,0.5893744,1.5997306,0.41456506,0,Standard/Lower Rate
Spain,ESP,1990,4.292538,0.742277,2.0085144,0.4793634,0,Standard/Lower Rate
Spain,ESP,1991,4.1456323,0.8925251,2.0248835,0.31498188,0,Standard/Lower Rate
Spain,ESP,1992,3.8561313,0.81623137,1.7257463,0.53891754,0,Standard/Lower Rate
Spain,ESP,1993,3.7388554,0.72034,1.9600053,0.4502715,0,Standard/Lower Rate
Spain,ESP,1994,4.37142,0.9766155,1.771087,0.36897647,0,Standard/Lower Rate
Spain,ESP,1995,3.75598,0.77711767,1.6795769,0.22170492,0,Standard/Lower Rate
Spain,ESP,1996,4.4783545,0.8884376,1.5738038,0.27922326,0,Standard/Lower Rate
Spain,ESP,1997,3.2556322,0.61473835,1.2807049,0.34082195,0,Standard/Lower Rate
Spain,ESP,1998,4.26072,0.6697061,1.8545707,0.25379422,0,Standard/Lower Rate
Spain,ESP,1999,3.2702136,0.81717205,1.2634764,0.2141556,0,Standard/Lower Rate
Spain,ESP,2000,3.1236494,0.82271516,1.2402953,0.11753073,0,Standard/Lower Rate
Spain,ESP,2001,3.0718946,0.7075904,1.2317314,0.20965642,0,Standard/Lower Rate
Spain,ESP,2002,2.5592115,1.0527481,1.2324855,0.31605443,0,Standard/Lower Rate
Spain,ESP,2003,3.6110756,0.8259562,1.3515648,0.1547708,0,Standard/Lower Rate
Spain,ESP,2004,2.7669551,0.7561752,1.0001026,0.21953474,0,Standard/Lower Rate
Spain,ESP,2005,3.2625394,0.49919048,1.1172358,0.23770975,0,Standard/Lower Rate
Spain,ESP,2006,3.2792387,0.60188055,1.2500596,0.23332183,0,Standard/Lower Rate
Spain,ESP,2007,3.3699129,0.6505438,0.987032,0.10048968,0,Standard/Lower Rate
Spain,ESP,2008,2.4382746,0.95568657,0.69504476,0.21898705,0,Standard/Lower Rate
Spain,ESP,2009,2.9467373,0.55189264,0.84906566,0.0950811,0,Standard/Lower Rate
Spain,ESP,2010,3.2409048,0.83414,0.8967005,0.093254656,0,Standard/Lower Rate
Spain,ESP,2011,2.6837626,0.7830386,0.55904186,0.14493679,0,Standard/Lower Rate
Spain,ESP,2012,2.5284245,0.8218308,0.8218308,0.12398528,0,Standard/Lower Rate
Spain,ESP,2013,2.2260232,0.8498401,0.7254732,0.06832123,0,Standard/Lower Rate
Spain,ESP,2014,2.5362575,0.8818101,0.8188237,0.04605631,0,Standard/Lower Rate
Spain,ESP,2015,2.4514716,0.74417436,0.85048497,0.11668121,0,Standard/Lower Rate
Spain,ESP,2016,2.5329623,0.79802954,0.6254826,0.070983134,0,Standard/Lower Rate
Spain,ESP,2017,2.3142838,0.8990792,0.70172036,0.14409533,0,Standard/Lower Rate
Spain,ESP,2018,1.980459,0.9778177,0.6265754,0.073336326,0,Standard/Lower Rate
Spain,ESP,2019,2.6600149,0.7311573,0.5940653,0.04981618,0,Standard/Lower Rate
Spain,ESP,2020,2.3251314,0.79383147,0.7237875,0.08647149,0,Standard/Lower Rate
Spain,ESP,2021,2.6099026,0.6999321,1.0136948,0.06477657,0,Standard/Lower Rate
Spain,ESP,2022,2.5361722,0.6746717,0.76753914,0.099037305,0,Standard/Lower Rate
Spain,ESP,2023,2.590842,0.9864811,0.7044094,0.20828329,0,Standard/Lower Rate
Sri Lanka,LKA,1980,2.1925135,0.2577984,1.0569735,0.23021583,0,Standard/Lower Rate
Sri Lanka,LKA,1981,2.0483193,0.2786221,1.3171226,0.22796352,0,Standard/Lower Rate
Sri Lanka,LKA,1983,3.133903,0.16291067,1.846321,0.16291067,0,Standard/Lower Rate
Sri Lanka,LKA,1984,3.3802817,0.05630631,1.5025489,0.16098739,0,Standard/Lower Rate
Sri Lanka,LKA,1985,2.4417315,0.17873101,1.2424002,0.14894252,0,Standard/Lower Rate
Sri Lanka,LKA,1986,2.5622854,0.23417148,1.8703241,0.12988362,0,Standard/Lower Rate
Sri Lanka,LKA,1996,3.617306,0.16160132,2.060297,0.26116443,0,Standard/Lower Rate
Sri Lanka,LKA,1997,3.899818,0.5288995,1.9980649,0.51666844,0,Standard/Lower Rate
Sri Lanka,LKA,1998,3.7654898,0.46379778,2.025973,0.2981557,0,Standard/Lower Rate
Sri Lanka,LKA,1999,2.9456215,0.30149692,2.501997,0.23449762,0,Standard/Lower Rate
Sri Lanka,LKA,2000,3.1779876,0.3947859,2.065034,0.13506167,0,Standard/Lower Rate
Sri Lanka,LKA,2001,4.001144,0.6098193,1.795478,0.121727325,0,Standard/Lower Rate
Sri Lanka,LKA,2002,4.054502,0.2711222,1.5477871,0.30348766,0,Standard/Lower Rate
Sri Lanka,LKA,2003,2.94935,0.45231187,1.6584768,0.13508032,0,Standard/Lower Rate
Sri Lanka,LKA,2004,3.821269,0.36956704,2.0053673,0.3891011,0,Standard/Lower Rate
Sri Lanka,LKA,2005,3.666825,0.5944888,1.6348442,0.2972444,0,Standard/Lower Rate
Sri Lanka,LKA,2006,4.054403,0.52648866,1.6419427,0.13162215,0,Standard/Lower Rate
Sri Lanka,LKA,2007,3.0202692,0.29252073,0.928594,0.29018563,0,Standard/Lower Rate
Sri Lanka,LKA,2009,3.9560213,0.5431048,1.8865745,0.25486082,0,Standard/Lower Rate
