Entity,Code,Year,All malignant cancers combined,Brain and nervous system cancers,Leukemia,Lymphomas and multiple myeloma,Cluster,PCA1,PCA2
Malta,MLT,2015,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Malta,MLT,2016,4.8699718,0.0,0.0,0.0,0,-0.5200593946391495,-0.44749866823686957
Malta,MLT,2017,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Malta,MLT,2018,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Malta,MLT,2019,4.95025,4.7076545,0.0,0.0,0,1.0637260319460657,0.490435949965021
Malta,MLT,2020,4.9106264,7.720418,0.0,0.0,0,2.053947433782192,1.1069971367186668
Malta,MLT,2021,0.0,22.810219,4.2607584,0.0,2,7.357436092281813,4.383599525520038
Malta,MLT,2022,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Martinique,MTQ,2000,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Martinique,MTQ,2001,6.1235113,0.0,4.5423574,0.0,0,1.4575862495858687,-1.3716278438530491
Martinique,MTQ,2002,6.1428833,0.0,3.4884531,0.0,0,1.0783578656302166,-1.2128145348070118
Martinique,MTQ,2003,0.0,3.510373,0.0,0.0,0,-0.6043546805360135,1.1354786764630913
Martinique,MTQ,2004,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Martinique,MTQ,2005,3.2493908,3.5830736,0.0,0.0,0,0.2537683821981215,0.5677902883437375
Martinique,MTQ,2006,13.412467,0.0,0.0,0.0,0,1.6724419475619767,-1.9785881145722441
Martinique,MTQ,2007,3.4398541,3.7200997,0.0,0.0,0,0.34815200081679754,0.5613724970634953
Martinique,MTQ,2008,3.5280836,0.0,0.0,0.0,0,-0.8644659890477542,-0.2069892136711857
Martinique,MTQ,2009,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Martinique,MTQ,2010,3.6931713,0.0,0.0,0.0,0,-0.8220948790433966,-0.2365782306120182
Martinique,MTQ,2011,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Martinique,MTQ,2013,3.8308306,0.0,0.0,0.0,0,-0.7867634924929578,-0.2612511975245329
Martinique,MTQ,2014,3.9207997,4.2310133,0.0,0.0,0,0.6412399973648777,0.5785255752990757
Martinique,MTQ,2015,4.017355,0.0,0.0,0.0,0,-0.7388904779019447,-0.2946823594553044
Martinique,MTQ,2016,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Mauritius,MUS,1981,1.9743336,0.0,2.6709402,0.0,0,-0.28955853009700727,-0.33979189577581315
Mauritius,MUS,1982,2.047083,1.0416666,4.2056074,1.0741138,0,0.7470838419317369,0.021596406346977813
Mauritius,MUS,1983,1.0537407,3.0395136,2.0263424,1.0775862,0,0.3614354461061655,0.940651833298735
Mauritius,MUS,1984,5.2742615,0.9319664,2.5471218,2.7958994,0,1.1148703286564654,0.31760039603289547
Mauritius,MUS,1985,4.2016807,0.9057971,3.6101084,1.1976048,0,1.0508226308565407,-0.25437364287453335
Mauritius,MUS,1986,6.2959075,1.765225,2.0898643,2.6478376,0,1.4715510294754892,0.318320132556517
Mauritius,MUS,1987,10.183299,1.5923567,3.1847134,1.0615711,0,2.644685906877069,-1.172743152074029
Mauritius,MUS,1988,2.8929605,1.7985611,3.942829,0.8992806,0,1.1013856073078936,-0.0015454431045371587
Mauritius,MUS,1989,1.8674136,0.0,2.7700832,1.1080333,0,-0.16467945866712774,0.07675904294788966
Mauritius,MUS,1990,0.90826523,0.9832842,1.6987542,1.3351135,0,-0.45109518482870387,0.6971180037583952
Mauritius,MUS,1991,3.6101084,0.0,3.125,0.0,0,0.2958037745119726,-0.7028936383932443
Mauritius,MUS,1992,6.3119926,0.0,4.9115915,1.1013216,0,1.7560403510560882,-1.0521118388678772
Mauritius,MUS,1993,6.475486,0.0,1.7321016,1.1074197,0,0.6395599659746488,-0.5895504796810229
Mauritius,MUS,1994,4.803074,0.0,4.535147,0.0,0,1.116056656042812,-1.1338527863407235
Mauritius,MUS,1995,2.034588,0.0,2.7964206,0.0,0,-0.22834991825539236,-0.36991351130752914
Mauritius,MUS,1996,6.403415,0.0,3.3057852,1.026694,0,1.1862838715038682,-0.8490205019936784
Mauritius,MUS,1997,3.314917,1.091703,2.955665,0.0,0,0.520810551340053,-0.40306752567388376
Mauritius,MUS,1998,5.543237,1.0893246,1.633987,0.0,0,0.6101202202102218,-0.5994166438440081
Mauritius,MUS,1999,2.183406,1.0934937,1.6402406,1.283697,0,-0.1139468713417138,0.48072805449199496
Mauritius,MUS,2000,5.3272533,0.0,1.6549807,0.0,0,0.20062816025367866,-0.7843003053708545
Mauritius,MUS,2001,5.1245785,0.0,2.2337508,0.0,0,0.359600408182276,-0.8370963539798129
Mauritius,MUS,2002,5.911621,0.0,1.6993316,0.0,0,0.3667790172967507,-0.8958671325405211
Mauritius,MUS,2003,3.8333638,1.3278625,4.61026,1.7088614,0,1.5146489397773826,-0.06658478344897518
Mauritius,MUS,2004,1.9005264,0.0,2.911242,0.0,0,-0.2208998328826752,-0.3635661344870687
Mauritius,MUS,2005,6.6581063,0.0,2.361066,1.0547967,0,0.9102020916303165,-0.7387308163595938
Mauritius,MUS,2006,4.840037,0.0,1.1914052,0.0,0,-0.0934161449134351,-0.6255918525830891
Mauritius,MUS,2007,4.963469,1.8152444,1.0632077,0.0,0,0.4942830566568576,-0.2607640752372496
Mauritius,MUS,2008,5.0961127,0.0,1.4485406,1.064634,0,0.17767434674610255,-0.31459262558011053
Mauritius,MUS,2009,3.0030932,1.4432305,1.2141374,0.0,0,-0.07736967277079067,-0.007898293982537245
Mauritius,MUS,2010,3.167631,0.0,3.8386242,1.0845399,0,0.556104845824792,-0.3295703075458233
Mauritius,MUS,2011,3.170242,0.0,1.9854532,0.0,0,-0.23251284233526207,-0.44858240607173916
Mauritius,MUS,2012,3.192712,1.7042453,1.1404849,0.0,0,0.03111778173866405,0.022258632448070335
Mauritius,MUS,2013,2.1302204,1.1817118,0.0,0.0,0,-0.8308504444570922,0.2826041553223889
Mauritius,MUS,2014,4.284582,0.0,1.4657061,0.0,0,-0.13598194196901167,-0.5682746889036627
Mauritius,MUS,2015,1.0850576,1.281033,0.0,1.5207969,0,-0.9066632193671662,1.0563982892499508
Mauritius,MUS,2016,2.2201993,0.0,0.0,0.0,0,-1.2001452040848057,0.02742565012150672
Mauritius,MUS,2017,0.0,0.0,1.3815781,0.0,0,-1.2663238227998976,0.2126144322019165
Mauritius,MUS,2018,2.2537496,2.7252784,1.9213403,0.0,0,0.41382095728814633,0.2768581773398674
Mauritius,MUS,2019,1.1706449,0.0,1.6292615,1.4037846,0,-0.7283870919888565,0.4874554871195923
Mauritius,MUS,2020,3.6617517,0.0,0.0,0.0,0,-0.8301589766587424,-0.23094682938300973
Mauritius,MUS,2021,3.8257987,0.0,1.4839437,0.0,0,-0.2470839232430706,-0.48885430543263847
Mauritius,MUS,2022,2.6324794,2.550153,1.520011,0.0,0,0.30657007160033684,0.235349755761055
Mauritius,MUS,2023,6.820352,1.539717,8.094544,0.0,0,3.44264880700106,-1.7320341716673306
Mayotte,MYT,2012,0.0,0.0,13.858093,0.0,0,3.2819844018987157,-1.7085810027297548
Mayotte,MYT,2013,0.0,0.0,0.0,3.0369291,0,-1.451552407958389,1.556370365477192
Mayotte,MYT,2014,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Mayotte,MYT,2015,0.0,3.1416903,0.0,3.4832282,0,-0.3615560945834439,2.3581214464096645
Mayotte,MYT,2016,6.493717,0.0,2.8082788,0.0,0,0.920444954387479,-1.1709585986307036
Mexico,MEX,1998,4.8761168,0.6214845,2.4946914,0.288859,0,0.6276081733182527,-0.5994464055434521
Mexico,MEX,1999,4.8386216,0.67835236,2.389551,0.3194821,0,0.6017497279002438,-0.5536274227528934
Mexico,MEX,2000,5.0584283,0.6171097,2.700402,0.30198988,0,0.7493157542819707,-0.6597935998012076
Mexico,MEX,2001,4.641409,0.7020093,2.5140707,0.3027415,0,0.6026271446316989,-0.53890366769601
Mexico,MEX,2002,4.9363437,0.6241225,2.461328,0.29887557,0,0.6328294851703727,-0.6008395182922329
Mexico,MEX,2003,4.8164215,0.67385584,2.5016348,0.27306578,0,0.6305521196549484,-0.5851036562985251
Mexico,MEX,2004,4.8863306,0.7594986,2.4242136,0.2649414,0,0.6478569111903678,-0.5714127105993194
Mexico,MEX,2005,4.812941,0.7657687,2.6469924,0.3009958,0,0.7160971203513534,-0.5778677380283064
Mexico,MEX,2006,5.0785265,0.761247,2.3324254,0.28768054,0,0.6666889933256346,-0.582904183746556
Mexico,MEX,2007,4.4122534,0.77539665,2.352775,0.2569886,0,0.5045833086295402,-0.4751881121071391
Mexico,MEX,2008,4.695281,0.6921923,2.2230022,0.28397632,0,0.5051176431323119,-0.5127135306453514
Mexico,MEX,2009,4.4737296,0.7150385,2.362736,0.2562283,0,0.5038712549776047,-0.5002336154390573
Mexico,MEX,2010,4.667212,0.89320576,2.4396515,0.20441525,0,0.6352975751263633,-0.5300100343083275
Mexico,MEX,2011,4.2894435,0.82763094,2.4027996,0.21803181,0,0.5045593776658018,-0.4648213612968938
Mexico,MEX,2012,4.361074,0.6854328,2.3545063,0.23144485,0,0.459527966812105,-0.4939937318289888
Mexico,MEX,2013,4.506768,0.72554654,2.1944444,0.23146272,0,0.4518927080672171,-0.48733828981200816
Mexico,MEX,2014,4.7856197,0.7084228,2.2901216,0.28069583,0,0.5578175500353427,-0.5371789163091912
Mexico,MEX,2015,4.74376,0.7634359,2.2992368,0.23215595,0,0.5635745561311243,-0.5380284129428868
Mexico,MEX,2016,4.4914994,0.72734356,2.0883238,0.20080037,0,0.40666940053288353,-0.4793164464295752
Mexico,MEX,2017,4.9301105,0.8580249,2.118249,0.20556846,0,0.5740445581758573,-0.5343260860974465
Mexico,MEX,2018,4.777991,0.75285274,2.0300136,0.18373191,0,0.4656235599837923,-0.5228823719120421
Mexico,MEX,2019,4.8564606,0.73723066,2.054356,0.15937258,0,0.48689600904343655,-0.5529271424298746
Mexico,MEX,2020,4.335388,0.6811237,1.8945162,0.1533656,0,0.2756287180989262,-0.4485084140220028
Mexico,MEX,2021,4.7027683,0.6346905,1.9222056,0.15413912,0,0.3646769534081163,-0.5277235235242981
Mexico,MEX,2022,4.884496,0.6833363,1.7311187,0.18677859,0,0.3612333754060783,-0.5088741808592612
Moldova,MDA,1991,7.4210124,0.91922146,2.7576644,2.03626,0,1.658723802152721,-0.3850699434561628
Moldova,MDA,1992,7.8846736,1.7049136,4.3840632,2.529566,0,2.683242737292475,-0.3759571294108809
Moldova,MDA,1993,6.7625275,1.9640936,4.3814096,1.8041098,0,2.404263535249259,-0.39216827371658924
Moldova,MDA,1994,8.515967,2.1026661,2.834741,1.9624884,0,2.3530800525682674,-0.3812616991992582
Moldova,MDA,1995,7.1090975,1.0719823,2.6799557,1.4532306,0,1.5399327748204923,-0.5034283595370073
Moldova,MDA,1996,5.7458606,2.283856,3.0987136,0.7470789,0,1.671068018034515,-0.34140717085383043
Moldova,MDA,1997,10.402494,1.8646384,3.3563492,0.9323192,0,2.840373072508709,-1.2315147432484517
Moldova,MDA,1998,7.352881,1.6351744,4.7238374,0.9851091,0,2.4855234942147977,-0.9222575749935399
Moldova,MDA,1999,6.8632298,1.2502917,3.6591802,0.8335278,0,1.8280360340472948,-0.8048659864568998
Moldova,MDA,2000,3.9307404,1.9839827,2.204425,1.1022125,0,0.8168529187898228,0.1932244452504447
Moldova,MDA,2001,4.087257,1.7186228,3.8669012,1.2889671,0,1.394547572442444,-0.07495378397091033
Moldova,MDA,2002,6.107411,0.98515373,2.4912694,0.49257687,0,1.0844991810087707,-0.6701707337529934
Moldova,MDA,2003,4.1645975,0.7812602,2.6042006,0.95338655,0,0.6076425259001925,-0.20897717113478348
Moldova,MDA,2004,4.73144,2.2356582,1.9872518,0.82036924,0,0.9972061756280709,0.02910270670372053
Moldova,MDA,2005,5.705035,1.418146,0.5672584,0.8508876,0,0.46117345215080674,-0.08075008509792478
Moldova,MDA,2006,5.5696034,0.57698077,1.442452,0.4978468,0,0.42913883689316445,-0.4928839422116394
Moldova,MDA,2007,5.424065,1.5368695,1.3122877,1.1643307,0,0.7329474034126113,-0.004365124852535017
Moldova,MDA,2008,2.066325,2.6554744,0.5901054,1.0682163,0,-0.030759134955312205,0.8991453066420119
Moldova,MDA,2009,5.293561,1.7830557,2.6745834,0.0,0,1.1557419106906432,-0.5745662879551414
Moldova,MDA,2010,7.9544444,2.3751628,0.5937907,1.9771181,0,1.4840399360744725,0.1250262114635658
Moldova,MDA,2011,3.9372501,1.4756075,1.3373036,0.5407057,0,0.27473389241384905,0.013624394775211863
Moldova,MDA,2012,2.5641947,1.0288066,2.0576131,1.2858098,0,0.1146807479374759,0.3359105476582717
Moldova,MDA,2013,2.11278,2.3579097,1.1646155,0.58230776,0,0.04084667163013017,0.5611959261398637
Moldova,MDA,2014,1.6113784,1.5691034,0.8711813,0.52920693,0,-0.46230506263878773,0.5169022471303618
Moldova,MDA,2015,6.488205,2.321458,1.3062606,1.3038914,0,1.279026947038065,0.016526466003775497
Moldova,MDA,2016,2.7054226,1.3073366,1.4487966,0.5795187,0,-0.052584933448695644,0.19765400357148624
Moldova,MDA,2017,1.0776327,0.5157377,1.052428,0.66203684,0,-0.8690656378596584,0.4210379453267212
Moldova,MDA,2018,0.0,1.5765088,0.58968,0.0,0,-1.0315286214264634,0.6534706726362454
Moldova,MDA,2019,3.8804436,2.9212244,0.0,0.5979377,0,0.25865994423601646,0.5434823255936087
Moldova,MDA,2020,0.641762,0.6694135,1.2309813,1.338827,0,-0.793853548208873,0.7548032272165314
Moldova,MDA,2021,5.761512,1.5675358,1.0339515,0.0,0,0.6061901044148438,-0.44940357651362595
Moldova,MDA,2022,3.2466478,1.8020031,2.6598692,0.0,0,0.6313123247014637,-0.20159503289691177
Moldova,MDA,2023,3.9873865,0.0,0.6337718,1.1017705,0,-0.40001913218554735,0.023419221074751247
Mongolia,MNG,1994,4.003727,0.31198913,2.1839237,0.8821921,0,0.24985529129687448,-0.23687195101327765
Mongolia,MNG,2016,3.6383317,1.9305329,1.287022,0.0,0,0.27404878754806117,-0.03439895680114442
Mongolia,MNG,2017,6.080004,1.1169705,1.3962132,0.29808748,0,0.7016401540867392,-0.5424025883517842
Mongolia,MNG,2018,4.7993855,0.8971359,2.4154072,0.31969106,0,0.673774530524369,-0.5062404359246148
Mongolia,MNG,2019,2.5619442,1.6293062,2.6643326,0.3246395,0,0.43389927599116257,0.006405563862829965
Mongolia,MNG,2020,4.5743723,0.7912712,2.241935,0.32523075,0,0.5182121961957515,-0.4585512773992121
Mongolia,MNG,2021,2.9467907,0.7831615,2.4800115,0.43394113,0,0.19597629930166885,-0.1646511789744056
Mongolia,MNG,2022,2.0822735,1.1536937,2.1052659,0.0,0,-0.08498605442886528,-0.03864932067307848
Mongolia,MNG,2023,3.6893039,0.9377809,2.0095305,0.44051248,0,0.26706528135801116,-0.19156075367755876
Montenegro,MNE,2000,4.3018155,3.0773966,3.0773966,0.0,0,1.4778348748736163,-0.19700540052992363
Montenegro,MNE,2001,2.1509078,7.775596,0.0,0.0,0,1.3639649673922347,1.6127894204805144
Montenegro,MNE,2002,4.3018155,0.0,2.3091488,0.0,0,0.17591785612274166,-0.7012409615157189
Montenegro,MNE,2003,2.174433,0.0,0.0,2.3173897,0,-0.9689108164221378,0.8986711499585261
Montenegro,MNE,2004,0.0,4.0007467,0.0,0.0,0,-0.44152560465770563,1.2346775827017265
Montenegro,MNE,2005,0.0,0.0,2.3985991,0.0,0,-0.8955692478190903,0.05600851155097866
Montenegro,MNE,2006,0.0,13.410218,0.0,0.0,2,2.6828987196534477,3.138142758839495
Montenegro,MNE,2007,4.5847373,3.1995904,0.0,0.0,0,0.46916001692856063,0.2508775533381844
Montenegro,MNE,2008,0.0,0.0,0.0,0.0,0,-1.7699775342456703,0.4253566570937068
Montenegro,MNE,2009,4.707433,0.0,0.0,0.0,0,-0.5617763085871679,-0.4183664960232971
Montenegro,MNE,2017,2.6568186,0.0,0.0,0.0,0,-1.0880832855389322,-0.05083054864069318
Montenegro,MNE,2019,2.6580193,0.0,0.0,0.0,0,-1.087775116052155,-0.05104575263615051
Netherlands,NLD,1979,4.502292,0.7520305,1.8550085,0.5013537,0,0.36409506334362135,-0.328397673858264
Netherlands,NLD,1980,3.5153694,1.4980886,2.1696455,0.62563986,0,0.4862549488268798,-0.0027502037229347087
Netherlands,NLD,1981,4.5939293,1.5387064,1.7509418,0.35182363,0,0.5952151910825441,-0.22534672290065771
Netherlands,NLD,1982,4.82128,1.083815,1.6344321,0.5419075,0,0.4799763937014721,-0.26938456270875527
Netherlands,NLD,1983,3.3299181,1.3924474,1.5595411,0.22279158,0,0.13892673293345312,-0.04696373611001217
Netherlands,NLD,1984,4.111548,0.84678787,1.8064808,0.4516202,0,0.27236633444943115,-0.25024432400533986
Netherlands,NLD,1985,3.5971222,0.96437484,1.64511,0.39709553,0,0.11483498685620191,-0.1297131580519549
Netherlands,NLD,1986,3.2019212,1.075208,1.1317979,0.37821484,0,-0.1389016930123002,0.035551049193490024
Netherlands,NLD,1987,3.9882452,0.95537823,1.3487693,0.18812315,0,0.08229072936919828,-0.2338284327812995
Netherlands,NLD,1988,2.8205686,1.3949336,1.3949336,0.33478406,0,-0.03924151001163437,0.11188632647853371
Netherlands,NLD,1989,2.981778,0.74142724,1.1121409,0.43249923,0,-0.3077096591127795,0.030729930536707212
Netherlands,NLD,1990,3.7689834,0.8577906,0.8221431,0.36762452,0,-0.179549132594487,-0.06632848067208492
Netherlands,NLD,1991,3.6460059,0.43327555,0.97487,0.12130034,0,-0.32222377625453064,-0.2454169016949136
Netherlands,NLD,1992,2.4271846,0.69455576,0.9616926,0.41796035,0,-0.5219845986219523,0.13840132933214233
Netherlands,NLD,1993,3.2054825,0.9479671,1.0532968,0.23483825,0,-0.2238888489474395,-0.032135475166155954
Netherlands,NLD,1994,2.102235,1.0399334,1.3519135,0.25998336,0,-0.36501176994093487,0.14758806395412818
Netherlands,NLD,1995,3.0983734,1.1343714,1.3921832,0.52269363,0,-0.03576071785611822,0.0797898528537759
Netherlands,NLD,1996,2.9761906,1.4378145,1.4378145,0.17074558,0,0.013371407485968375,0.024974095430172424
Netherlands,NLD,1997,2.7191646,0.73800737,1.177796,0.2560426,0,-0.37081422929872404,0.0012809623405112608
Netherlands,NLD,1998,1.9224608,1.3753756,0.8150374,0.3861998,0,-0.482252405525498,0.3773431899728374
Netherlands,NLD,1999,2.9387069,0.8440243,0.8440243,0.20038071,0,-0.406776411126955,0.014044563569099272
Netherlands,NLD,2000,2.9881382,1.3560752,0.78360385,0.22388682,0,-0.2436240612358241,0.12682691733200074
Netherlands,NLD,2001,3.2404833,1.1497763,0.79984444,0.16714759,0,-0.24738804656845664,0.016234217618458342
Netherlands,NLD,2002,2.3032868,1.0541594,0.747907,0.0,0,-0.5561362571127455,0.11061579256823234
Netherlands,NLD,2003,2.1882317,1.095879,1.095879,0.10146063,0,-0.43432175963253533,0.12388046027130435
Netherlands,NLD,2004,2.1803432,1.0982847,0.79875255,0.1968657,0,-0.5338615949287959,0.20706476138620125
Netherlands,NLD,2005,3.0878062,1.354968,0.602208,0.74170864,0,-0.23024473196808176,0.32951876260049556
Netherlands,NLD,2006,2.8231442,1.1617118,1.212221,0.5114854,0,-0.16410247685727955,0.15818781829931333
Netherlands,NLD,2007,2.748665,1.0178754,0.91608787,0.0,0,-0.39256416857089,-0.0024475839249148406
Netherlands,NLD,2008,2.551385,1.6978409,0.46164832,0.2829735,0,-0.35341015821195887,0.3458251187887871
Netherlands,NLD,2009,1.7297077,1.0335047,0.7234533,0.09931059,0,-0.7087102124450702,0.2499920653965355
Netherlands,NLD,2010,2.6215994,1.0426251,0.6777063,0.27038026,0,-0.4755106859773991,0.16273556957593216
Netherlands,NLD,2011,3.1872954,1.159185,0.42152184,0.27060193,0,-0.38498503857678457,0.1244549751471516
Netherlands,NLD,2012,3.0617797,1.7068397,0.41244647,0.0,0,-0.26703169350443556,0.15835768863092492
Netherlands,NLD,2013,1.870099,0.83595014,0.4870101,0.1366742,0,-0.8205534799755618,0.235189292105525
Netherlands,NLD,2014,2.0737321,0.78640556,0.72591287,0.12098548,0,-0.6992937793091836,0.14603898090534095
Netherlands,NLD,2015,1.998032,1.0976112,0.606918,0.5796732,0,-0.6106723391613734,0.4117094122175935
Netherlands,NLD,2016,1.8244661,1.0411129,0.38798726,0.18372582,0,-0.7953063623164306,0.3176420538149974
Netherlands,NLD,2017,2.2601678,1.0006577,0.44473672,0.0,0,-0.6954889915742751,0.15420476926101956
Netherlands,NLD,2018,1.1527873,0.5056066,0.6179637,0.23130827,0,-1.0566867445365202,0.3120073276450383
Netherlands,NLD,2019,1.262253,0.56296057,0.43785822,0.0,0,-1.0994573188569219,0.24557949784641792
Netherlands,NLD,2020,1.2601646,0.44133312,0.28496864,0.0,0,-1.1961156714866705,0.24489218234619747
Netherlands,NLD,2021,1.7824676,0.5048389,0.18931459,0.0,0,-1.0758458156068518,0.1788547375987859
Netherlands,NLD,2022,1.672101,0.51217115,0.31453288,0.0,0,-1.0560893516917211,0.18083750399190868
Netherlands,NLD,2023,1.7780288,0.56301373,0.18767124,0.6079767,0,-0.9945201626007344,0.41809449152870554
New Zealand,NZL,1979,5.294507,1.947937,2.3021073,0.778513,0,1.1565755901230763,-0.19409192701089237
New Zealand,NZL,1980,3.3167496,1.2755102,2.3688047,1.0038145,0,0.47362557154329504,0.09799526104974694
New Zealand,NZL,1981,5.89198,1.4364867,2.232143,0.93005955,0,1.1304787010100457,-0.33742837415037735
New Zealand,NZL,1982,2.2771633,1.2597103,2.5194206,2.020202,0,0.36303709543419094,0.6364569509418219
New Zealand,NZL,1983,8.111616,1.4950876,3.2799537,0.0,0,2.0040861936493735,-1.2311239228887918
New Zealand,NZL,1984,2.9469547,1.950078,2.3794074,0.38343558,0,0.5415234375215664,0.06806007636395314
New Zealand,NZL,1985,4.347826,1.9672132,3.715847,0.49652433,0,1.4058142493943353,-0.3432297637459085
New Zealand,NZL,1986,6.9228106,1.5445719,2.2065313,0.394633,0,1.3654628572248046,-0.6957813371751554
New Zealand,NZL,1987,6.8443804,2.6437542,1.5751132,0.4406257,0,1.4849568631948078,-0.3450103360186347
New Zealand,NZL,1988,5.27307,0.78170806,2.6344676,0.80096114,0,0.8873416436658731,-0.46898740060422905
New Zealand,NZL,1989,4.6278443,1.5518913,2.5218234,0.8718396,0,0.9438465806542501,-0.1537978875029136
New Zealand,NZL,1990,3.9108331,2.1459227,1.0729613,0.399361,0,0.3793465732666666,0.14202400003848858
New Zealand,NZL,1991,3.8491147,1.8533772,1.8533772,0.44267374,0,0.5554076867475594,-0.010135591210232097
New Zealand,NZL,1992,2.7058368,2.023882,1.9941987,0.0,0,0.3235139641444485,0.042723328522503295
New Zealand,NZL,1993,3.4588778,1.4339488,0.9968102,0.4280822,0,0.00218749753786836,0.10142442225609512
New Zealand,NZL,1994,3.4311857,0.7861635,1.595179,0.428449,0,-0.001844109174564215,-0.11665753337232362
New Zealand,NZL,1995,3.7693179,1.0533708,1.5767344,0.3880481,0,0.16270669215727857,-0.1354135771287418
New Zealand,NZL,1996,6.6939383,1.3422818,1.5340364,1.3192612,0,1.091340760601706,-0.24777753792102764
New Zealand,NZL,1997,4.0396624,1.3449899,2.4181547,0.0,0,0.5949774080470088,-0.3989586484183052
New Zealand,NZL,1998,5.407354,1.6789792,2.2300687,0.0,0,0.988341464660015,-0.5475669689202335
New Zealand,NZL,1999,3.1472933,0.67644125,0.74646366,0.0,0,-0.46546293504355307,-0.11684455828595923
New Zealand,NZL,2000,3.7522173,2.080693,0.94576955,0.0,0,0.22873583403298514,0.028113083052207086
New Zealand,NZL,2001,5.32021,1.9207499,1.0408535,0.0,0,0.6127275477289826,-0.29991833943998625
New Zealand,NZL,2002,3.9026928,1.9267452,0.68219805,0.34109902,0,0.15591778564726308,0.13761876485489608
New Zealand,NZL,2003,2.5674765,0.87349975,1.7899975,0.34120378,0,-0.13264880782852048,-0.006676641624704976
New Zealand,NZL,2004,3.8087983,0.34086648,0.57682323,0.0,0,-0.4689525439538702,-0.27716967239287277
New Zealand,NZL,2005,1.5947437,1.4280818,1.56082,0.0,0,-0.3174812499116946,0.1880747913745392
New Zealand,NZL,2006,2.899111,1.2113241,0.6852131,0.0,0,-0.3738814367625938,0.0452721152577828
New Zealand,NZL,2007,3.9201593,1.1372036,1.2022121,0.57642424,0,0.11247762270626185,-0.01766458300676873
New Zealand,NZL,2008,4.309916,1.737861,0.38191262,0.0,0,0.05248225958954717,-0.05437128650310599
New Zealand,NZL,2009,2.0164678,1.1791459,0.50534827,0.0,0,-0.6766734924655541,0.2246571871670735
New Zealand,NZL,2010,2.3666239,1.0021881,1.0021881,0.40301454,0,-0.4221828391365166,0.19968563822433097
New Zealand,NZL,2011,2.0486906,0.8312552,0.5564314,0.0,0,-0.765298367283029,0.14064012539285697
New Zealand,NZL,2012,2.4230676,1.160112,0.9943817,0.39797828,0,-0.3586311897733618,0.22084239344933346
New Zealand,NZL,2013,1.68492,0.81691337,1.2821335,0.0,0,-0.5988708960893306,0.09119105723304533
New Zealand,NZL,2014,2.0259798,1.928972,0.71074975,0.3223498,0,-0.3165739266366917,0.463057342165344
New Zealand,NZL,2015,2.0443277,0.7121683,0.8054448,0.0,0,-0.7151833355942685,0.07898740001783097
New Zealand,NZL,2016,1.3593652,2.3933942,0.40778044,0.0,0,-0.47770020812541397,0.6030883358479474
New Zealand,NZL,2017,1.3130683,0.69941074,0.34970537,0.0,0,-1.073242825205306,0.2776488176531154
New Zealand,NZL,2018,2.5513458,1.0325245,0.8719308,0.0,0,-0.45444094989086814,0.04268127929957294
Nicaragua,NIC,2005,5.914979,0.30517766,1.2970049,0.2548459,0,0.34902824714118613,-0.6778718397097299
Nicaragua,NIC,2006,3.2062097,0.9384136,1.279655,0.5971723,0,-0.10636457411952203,0.06588634689576586
Nicaragua,NIC,2007,4.0039053,0.940704,1.6248524,0.1710371,0,0.18029191694755592,-0.2884795421332409
Nicaragua,NIC,2008,4.820656,0.94131744,1.1504143,1.2455782,0,0.32983189161275855,0.038493723132565966
Nicaragua,NIC,2009,4.394473,0.769455,1.3023607,0.62321216,0,0.15351771953325993,-0.17506621117457558
Nicaragua,NIC,2010,3.1613505,0.9939985,1.4505788,0.0,0,-0.09972496197105483,-0.1635477495898231
Nicaragua,NIC,2011,4.775899,0.51089007,1.2210916,0.51089007,0,0.12415338078735091,-0.32505253244352406
Nicaragua,NIC,2012,4.6397476,1.5286845,1.9533191,0.15552293,0,0.656841280677409,-0.33985558913460145
Nicaragua,NIC,2013,3.209397,1.0159092,2.5824034,0.3098143,0,0.36497256084801094,-0.22662970200246288
Nicaragua,NIC,2014,5.301443,0.9089525,2.1208892,0.42184517,0,0.7098999635797303,-0.5104392618750334
Nicaragua,NIC,2015,4.8151927,1.261523,1.7379766,0.4533852,0,0.5658876066730991,-0.28125631868729956
Nicaragua,NIC,2016,4.485512,0.90636563,1.2840179,0.18665771,0,0.16988489436825197,-0.3234445096308326
Nicaragua,NIC,2017,5.425893,0.5287636,2.8542216,0.16789538,0,0.8563080923137484,-0.8171522255976824
Nicaragua,NIC,2018,4.1276197,1.0913639,1.965547,0.37539652,0,0.4076983673625101,-0.25653003690357273
Nicaragua,NIC,2019,4.5773454,1.1358516,2.1202564,0.45381454,0,0.6025177918952703,-0.3227542610818039
