YouTuber_Name,Title,Date,Duration_Seconds,Views,Likes,Comments,Dislikes,Like_to_Dislike_Ratio,Dislike_to_Like_Ratio,Engagement_Ratio
shane,SINGING with NOISE CANCELLING HEADPHONES!,2017-04-13 18:44:27+00:00,765,6646273,431709,85181,3764,114.6942082890542,0.0087188360678142,7.833773906067355
shane,TASTING DRUNK PEOPLE FOODS!,2017-04-14 18:55:44+00:00,921,5014061,189032,20143,2009,94.09258337481334,0.010627830208641923,4.211835476273623
shane,5 CRAZIEST MURDERS,2017-04-15 18:52:23+00:00,423,1603442,63010,4845,2213,28.472661545413466,0.035121409300111095,4.369849361560942
shane,TRYING KARDASHIAN PRODUCTS 2,2017-04-17 18:44:00+00:00,721,6112034,197829,22613,1885,104.94907161803714,0.009528431119805489,3.637528848825121
shane,NIGHT TERRORS,2017-04-18 18:43:40+00:00,746,5238967,187252,23017,1411,132.7087172218285,0.007535300023497746,4.040491188434666
shane,TRYING DUMB LIFE HACKS 17,2017-04-19 18:50:50+00:00,953,5911403,163675,13213,1402,116.74393723252497,0.008565755307774554,3.0160352796112866
shane,END OF THE WORLD THEORIES,2017-04-20 18:46:24+00:00,807,13209710,406025,75365,7110,57.10618846694796,0.01751123699279601,3.6980372771241763
shane,BIG LIFE CHANGES,2017-04-21 18:59:18+00:00,1086,3517398,236463,18708,1606,147.23723536737236,0.006791760233102007,7.300197475520257
shane,KRIS JENNER COOKING SHOW! (Parody),2017-04-24 18:45:08+00:00,816,4313245,218464,19216,2309,94.61411866608921,0.01056924710707485,5.564001117488109
shane,POP CULTURE CONSPIRACY THEORIES,2017-04-25 18:50:57+00:00,979,6659145,265129,38466,1914,138.5208986415883,0.00721912729275183,4.587811197984125
shane,"TRYING DUMB DIYS! - HOT CHEETO SLIME, WATERMARBLE, & RAINBOW FRAPPUCCINO",2017-04-26 18:55:36+00:00,1073,9463474,238654,25575,2365,100.9107822410148,0.009909743813219136,2.8170838742728095
shane,SUBLIMINAL MESSAGES IN SONGS,2017-04-27 18:50:57+00:00,1048,9621506,279834,38716,4084,68.51958863858962,0.014594366660234281,3.3532588349474604
shane,TRYING FUNNY PRANKS 2,2017-04-28 18:49:14+00:00,981,6245048,177250,14676,1709,103.71562317144529,0.009641748942172073,3.1006166806083795
shane,SINGING with NOISE CANCELLING HEADPHONES 2!,2017-05-01 18:45:52+00:00,627,3813229,234590,44993,2216,105.86191335740072,0.009446267956860906,7.390036108505416
shane,THE MIDNIGHT GAME,2017-05-02 18:51:13+00:00,1231,11765508,302418,54506,3308,91.42019347037485,0.010938502337823806,3.0617632489816846
shane,MY DRAG QUEEN MAKEOVER!,2017-05-03 18:50:01+00:00,808,7686462,311860,33237,2985,104.47571189279732,0.009571602642211248,4.528507393908927
shane,LETTING A STRANGER SPEND MY MONEY,2017-05-04 18:47:14+00:00,913,6943941,257935,16037,2658,97.04100827689993,0.010304921782619653,3.9837608067234442
